test_id,node,test_category,test_description,test,result,failure_reason
448,spine3-DC2,BGP,bgp evpn peer state established (evpn),bgp_neighbor: 192.168.201.8,PASS,
449,spine3-DC2,BGP,bgp evpn peer state established (evpn),bgp_neighbor: 192.168.201.9,PASS,
450,spine3-DC2,BGP,bgp evpn peer state established (evpn),bgp_neighbor: 192.168.201.10,PASS,
451,borderleaf1-DC1,Routing Table,Remote VTEP address,192.168.102.5,PASS,
452,borderleaf1-DC1,Routing Table,Remote VTEP address,192.168.202.11,PASS,
453,borderleaf1-DC1,Routing Table,Remote VTEP address,192.168.102.1,PASS,
454,borderleaf1-DC1,Routing Table,Remote VTEP address,192.168.202.7,PASS,
455,borderleaf1-DC1,Routing Table,Remote VTEP address,192.168.102.3,PASS,
456,borderleaf1-DC1,Routing Table,Remote VTEP address,192.168.202.9,PASS,
457,borderleaf1-DC2,Routing Table,Remote VTEP address,192.168.102.5,PASS,
458,borderleaf1-DC2,Routing Table,Remote VTEP address,192.168.202.11,PASS,
459,borderleaf1-DC2,Routing Table,Remote VTEP address,192.168.102.1,PASS,
460,borderleaf1-DC2,Routing Table,Remote VTEP address,192.168.202.7,PASS,
461,borderleaf1-DC2,Routing Table,Remote VTEP address,192.168.102.3,PASS,
462,borderleaf1-DC2,Routing Table,Remote VTEP address,192.168.202.9,PASS,
463,borderleaf2-DC1,Routing Table,Remote VTEP address,192.168.102.5,PASS,
464,borderleaf2-DC1,Routing Table,Remote VTEP address,192.168.202.11,PASS,
465,borderleaf2-DC1,Routing Table,Remote VTEP address,192.168.102.1,PASS,
466,borderleaf2-DC1,Routing Table,Remote VTEP address,192.168.202.7,PASS,
467,borderleaf2-DC1,Routing Table,Remote VTEP address,192.168.102.3,PASS,
468,borderleaf2-DC1,Routing Table,Remote VTEP address,192.168.202.9,PASS,
469,borderleaf2-DC2,Routing Table,Remote VTEP address,192.168.102.5,PASS,
470,borderleaf2-DC2,Routing Table,Remote VTEP address,192.168.202.11,PASS,
471,borderleaf2-DC2,Routing Table,Remote VTEP address,192.168.102.1,PASS,
472,borderleaf2-DC2,Routing Table,Remote VTEP address,192.168.202.7,PASS,
473,borderleaf2-DC2,Routing Table,Remote VTEP address,192.168.102.3,PASS,
474,borderleaf2-DC2,Routing Table,Remote VTEP address,192.168.202.9,PASS,
475,leaf1-DC1,Routing Table,Remote VTEP address,192.168.102.5,PASS,
476,leaf1-DC1,Routing Table,Remote VTEP address,192.168.202.11,PASS,
477,leaf1-DC1,Routing Table,Remote VTEP address,192.168.102.1,PASS,
478,leaf1-DC1,Routing Table,Remote VTEP address,192.168.202.7,PASS,
479,leaf1-DC1,Routing Table,Remote VTEP address,192.168.102.3,PASS,
480,leaf1-DC1,Routing Table,Remote VTEP address,192.168.202.9,PASS,
481,leaf1-DC2,Routing Table,Remote VTEP address,192.168.102.5,PASS,
482,leaf1-DC2,Routing Table,Remote VTEP address,192.168.202.11,PASS,
483,leaf1-DC2,Routing Table,Remote VTEP address,192.168.102.1,PASS,
484,leaf1-DC2,Routing Table,Remote VTEP address,192.168.202.7,PASS,
485,leaf1-DC2,Routing Table,Remote VTEP address,192.168.102.3,PASS,
486,leaf1-DC2,Routing Table,Remote VTEP address,192.168.202.9,PASS,
487,leaf2-DC1,Routing Table,Remote VTEP address,192.168.102.5,PASS,
488,leaf2-DC1,Routing Table,Remote VTEP address,192.168.202.11,PASS,
489,leaf2-DC1,Routing Table,Remote VTEP address,192.168.102.1,PASS,
490,leaf2-DC1,Routing Table,Remote VTEP address,192.168.202.7,PASS,
491,leaf2-DC1,Routing Table,Remote VTEP address,192.168.102.3,PASS,
492,leaf2-DC1,Routing Table,Remote VTEP address,192.168.202.9,PASS,
493,leaf2-DC2,Routing Table,Remote VTEP address,192.168.102.5,PASS,
494,leaf2-DC2,Routing Table,Remote VTEP address,192.168.202.11,PASS,
495,leaf2-DC2,Routing Table,Remote VTEP address,192.168.102.1,PASS,
496,leaf2-DC2,Routing Table,Remote VTEP address,192.168.202.7,PASS,
497,leaf2-DC2,Routing Table,Remote VTEP address,192.168.102.3,PASS,
498,leaf2-DC2,Routing Table,Remote VTEP address,192.168.202.9,PASS,
499,leaf3-DC1,Routing Table,Remote VTEP address,192.168.102.5,PASS,
500,leaf3-DC1,Routing Table,Remote VTEP address,192.168.202.11,PASS,
501,leaf3-DC1,Routing Table,Remote VTEP address,192.168.102.1,PASS,
502,leaf3-DC1,Routing Table,Remote VTEP address,192.168.202.7,PASS,
503,leaf3-DC1,Routing Table,Remote VTEP address,192.168.102.3,PASS,
504,leaf3-DC1,Routing Table,Remote VTEP address,192.168.202.9,PASS,
505,leaf3-DC2,Routing Table,Remote VTEP address,192.168.102.5,PASS,
506,leaf3-DC2,Routing Table,Remote VTEP address,192.168.202.11,PASS,
507,leaf3-DC2,Routing Table,Remote VTEP address,192.168.102.1,PASS,
508,leaf3-DC2,Routing Table,Remote VTEP address,192.168.202.7,PASS,
509,leaf3-DC2,Routing Table,Remote VTEP address,192.168.102.3,PASS,
510,leaf3-DC2,Routing Table,Remote VTEP address,192.168.202.9,PASS,
511,leaf4-DC1,Routing Table,Remote VTEP address,192.168.102.5,PASS,
512,leaf4-DC1,Routing Table,Remote VTEP address,192.168.202.11,PASS,
513,leaf4-DC1,Routing Table,Remote VTEP address,192.168.102.1,PASS,
514,leaf4-DC1,Routing Table,Remote VTEP address,192.168.202.7,PASS,
515,leaf4-DC1,Routing Table,Remote VTEP address,192.168.102.3,PASS,
516,leaf4-DC1,Routing Table,Remote VTEP address,192.168.202.9,PASS,
517,leaf4-DC2,Routing Table,Remote VTEP address,192.168.102.5,PASS,
518,leaf4-DC2,Routing Table,Remote VTEP address,192.168.202.11,PASS,
519,leaf4-DC2,Routing Table,Remote VTEP address,192.168.102.1,PASS,
520,leaf4-DC2,Routing Table,Remote VTEP address,192.168.202.7,PASS,
521,leaf4-DC2,Routing Table,Remote VTEP address,192.168.102.3,PASS,
522,leaf4-DC2,Routing Table,Remote VTEP address,192.168.202.9,PASS,
523,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
524,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
525,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
526,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
527,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
528,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
529,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
530,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
531,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
532,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
533,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
534,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
535,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
536,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
537,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
538,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
539,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
540,borderleaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
541,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
542,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
543,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
544,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
545,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
546,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
547,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
548,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
549,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
550,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
551,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
552,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
553,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
554,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
555,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
556,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
557,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
558,borderleaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
559,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
560,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
561,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
562,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
563,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
564,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
565,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
566,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
567,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
568,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
569,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
570,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
571,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
572,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
573,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
574,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
575,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
576,borderleaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
577,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
578,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
579,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
580,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
581,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
582,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
583,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
584,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
585,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
586,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
587,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
588,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
589,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
590,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
591,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
592,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
593,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
594,borderleaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
595,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
596,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
597,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
598,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
599,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
600,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
601,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
602,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
603,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
604,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
605,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
606,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
607,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
608,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
609,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
610,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
611,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
612,leaf1-DC1,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
613,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
614,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
615,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
616,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
617,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
618,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
619,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
620,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
621,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
622,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
623,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
624,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
625,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
626,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
627,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
628,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
629,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
630,leaf1-DC2,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
631,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
632,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
633,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
634,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
635,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
636,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
637,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
638,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
639,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
640,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
641,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
642,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
643,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
644,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
645,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
646,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
647,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
648,leaf2-DC1,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
649,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
650,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
651,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
652,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
653,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
654,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
655,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
656,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
657,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
658,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
659,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
660,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
661,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
662,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
663,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
664,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
665,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
666,leaf2-DC2,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
667,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
668,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
669,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
670,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
671,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
672,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
673,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
674,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
675,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
676,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
677,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
678,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
679,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
680,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
681,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
682,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
683,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
684,leaf3-DC1,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
685,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
686,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
687,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
688,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
689,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
690,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
691,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
692,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
693,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
694,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
695,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
696,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
697,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
698,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
699,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
700,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
701,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
702,leaf3-DC2,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
703,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
704,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
705,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
706,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
707,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
708,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
709,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
710,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
711,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
712,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
713,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
714,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
715,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
716,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
717,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
718,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
719,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
720,leaf4-DC1,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
721,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.101.5,PASS,
722,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.201.11,PASS,
723,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.101.6,PASS,
724,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.201.12,PASS,
725,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
726,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.201.7,PASS,
727,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
728,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.201.8,PASS,
729,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
730,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.201.9,PASS,
731,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
732,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.201.10,PASS,
733,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.101.111,PASS,
734,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.201.114,PASS,
735,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.101.112,PASS,
736,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.201.115,PASS,
737,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.101.113,PASS,
738,leaf4-DC2,Routing Table,Remote Lo0 address,192.168.201.116,PASS,
739,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.101.5,FAIL,100% packet loss
740,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.201.11,FAIL,100% packet loss
741,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.101.6,FAIL,100% packet loss
742,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.201.12,FAIL,100% packet loss
743,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.101.1,FAIL,100% packet loss
744,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.201.7,FAIL,100% packet loss
745,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.101.2,FAIL,100% packet loss
746,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.201.8,FAIL,100% packet loss
747,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.101.3,FAIL,100% packet loss
748,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.201.9,FAIL,100% packet loss
749,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.101.4,FAIL,100% packet loss
750,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.201.10,FAIL,100% packet loss
751,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.101.111,FAIL,100% packet loss
752,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.201.114,FAIL,100% packet loss
753,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.101.112,FAIL,100% packet loss
754,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.201.115,FAIL,100% packet loss
755,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.101.113,FAIL,100% packet loss
756,borderleaf1-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC1 - 192.168.101.5 Destination: 192.168.201.116,FAIL,100% packet loss
757,borderleaf1-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC2 - 192.168.201.11 Destination: 192.168.101.5,FAIL,100% packet loss
758,borderleaf1-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC2 - 192.168.201.11 Destination: 192.168.201.11,FAIL,100% packet loss
759,borderleaf1-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC2 - 192.168.201.11 Destination: 192.168.101.6,FAIL,100% packet loss
760,borderleaf1-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC2 - 192.168.201.11 Destination: 192.168.201.12,FAIL,100% packet loss
761,borderleaf1-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC2 - 192.168.201.11 Destination: 192.168.101.1,FAIL,100% packet loss
762,borderleaf1-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC2 - 192.168.201.11 Destination: 192.168.201.7,FAIL,100% packet loss
763,borderleaf1-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: borderleaf1-DC2 - 192.168.201.11 Destination: 192.168.101.2,FAIL,100% packet loss
